Date,Close,High,Low,Open,Volume
2024-04-01,1069.44580078125,1106.3232421875,1064.8361206054688,1097.1038818359375,5359025
2024-04-02,1074.055419921875,1092.4941395771862,1069.445740008047,1078.665099835703,4164058
2024-04-03,1069.44580078125,1083.2748413085938,1051.007080078125,1060.2264404296875,4100953
2024-04-08,1060.2264404296875,1087.884521484375,1055.6167602539062,1083.2748413085938,4066781
2024-04-09,1069.44580078125,1083.2748413085938,1060.2264404296875,1069.44580078125,3322521
2024-04-10,1101.7135009765625,1120.1522206581783,1074.0554214541385,1078.6651013745425,6393274
2024-04-11,1106.3232421875,1133.9813232421875,1092.4942016601562,1110.9329223632812,6271331
2024-04-12,1087.884521484375,1106.3232421875,1074.0554809570312,1097.1038818359375,5214036
2024-04-15,1023.3489379882812,1069.4457369967624,1023.3489379882812,1069.4457369967624,9187015
2024-04-16,972.6423950195312,1004.910152200274,972.6423950195312,981.8617542140292,12016661
2024-04-17,968.0328369140624,991.0812377929688,963.4231567382812,981.8618774414062,7727084
2024-04-18,968.0328369140624,977.252197265625,940.374755859375,963.4231567382812,7168984
2024-04-19,915.482421875,949.5940529015608,894.2778944801107,940.3746931646524,15661098
2024-04-22,890.5902099609375,911.7947387695312,890.5902099609375,907.18505859375,9091869
2024-04-23,896.121826171875,911.7947387695312,894.2779541015625,911.7947387695312,5846136
2024-04-24,931.1553955078124,940.374755859375,916.4044189453124,917.3263549804688,6229216
2024-04-25,904.4192504882812,926.5457153320312,899.8095703125,918.248291015625,6053259
2024-04-26,926.545654296875,926.545654296875,909.9508067572297,913.6385506549284,5747819
2024-04-29,935.7650146484376,972.6424536493612,926.5456548982064,972.6424536493612,7963720
2024-04-30,914.5604858398438,949.594052837741,914.5604858398438,935.765013233308,5868406
2024-05-02,921.9359741210938,940.3746936035157,905.341126586914,912.7166143798828,5401225
2024-05-03,958.8134155273438,968.0327752920296,949.5940557626576,958.8134155273438,6598170
2024-05-06,954.2037353515624,977.2521347561895,954.2037353515624,977.2521347561895,4516638
2024-05-07,963.4231567382812,972.6425170898438,954.2037963867188,968.0328369140624,3178782
2024-05-08,1009.5198364257812,1014.1295160441638,977.2520790971032,995.6907975706335,9985063
2024-05-09,1009.5198364257812,1037.1779141360769,1004.9101568073988,1014.1295160441638,7792270
2024-05-10,1009.5198364257812,1018.7391956625464,995.6907975706335,1018.7391956625464,4456276
2024-05-13,1027.9586181640625,1032.5682980661434,1014.1295784578194,1027.9586181640625,4025166
2024-05-14,1064.8360595703125,1069.4457394818724,1023.3489403662744,1027.958620277834,7534580
2024-05-15,1064.8360595703125,1083.2747792165517,1055.6166997471928,1078.6650993049918,5522444
2024-05-16,1097.1038818359375,1115.5426025390625,1083.2748413085938,1087.884521484375,10020318
2024-05-17,1074.055419921875,1092.4941395771862,1074.055419921875,1087.8844596633585,6360397
2024-05-20,1097.1038818359375,1101.7135620117188,1074.0554809570312,1074.0554809570312,6031212
2024-05-21,1083.2747802734375,1097.1038200216092,1074.0554204413231,1087.8844601894948,3369008
2024-05-22,1092.4940185546875,1097.103697957872,1069.445621538766,1097.103697957872,4429872
2024-05-23,1110.932861328125,1115.5425412506484,1092.4941416380316,1101.7135014830783,6200782
2024-05-24,1101.7135009765625,1110.9328608173705,1097.1038210561585,1097.1038210561585,3253977
2024-05-27,1184.687744140625,1207.7361438320768,1138.5909447577212,1152.4199845725925,14370057
2024-05-28,1207.7362060546875,1216.95556640625,1184.6878051757812,1198.516845703125,10026387
2024-05-29,1189.297607421875,1212.346010666485,1175.468565475109,1207.736330017563,7857214
2024-05-30,1189.297607421875,1198.516968719719,1152.420162230499,1157.029842879421,8407440
2024-05-31,1138.591064453125,1212.3459512193194,1129.3717036073508,1212.3459512193194,14212589
2024-06-03,1170.858642578125,1170.858642578125,1143.2005644069882,1166.2489628829355,6293578
2024-06-04,1143.2005615234375,1170.8586396248108,1124.7618427891884,1161.6392802576866,6985162
2024-06-05,1133.9813232421875,1147.8103637695312,1124.761962890625,1143.20068359375,5828522
2024-06-06,1189.297607421875,1198.516968719719,1138.591120283733,1157.029842879421,9895619
2024-06-07,1175.4683837890625,1189.2974235983454,1170.8587038526348,1189.2974235983454,4931241
2024-06-11,1170.858642578125,1180.078001968504,1152.4199237973671,1170.858642578125,5557895
2024-06-12,1198.516845703125,1207.7362060546875,1166.2490844726562,1170.8587646484375,7741796
2024-06-13,1276.8814697265625,1290.7105109149368,1221.5653049730652,1235.3943461614397,13075007
2024-06-14,1286.100830078125,1286.100830078125,1258.4427477108534,1286.100830078125,5947681
2024-06-17,1272.2716064453125,1281.4909659123075,1258.44256724482,1267.661926711815,4297102
2024-06-18,1295.320068359375,1295.320068359375,1267.6619886079293,1267.6619886079293,7677930
2024-06-19,1369.0750732421875,1369.0750732421875,1309.1492282854588,1313.7589086667456,11552021
2024-06-20,1382.9039306640625,1382.9039306640625,1346.026492513021,1369.0748913574218,6213796
2024-06-21,1373.6846923828125,1378.2943725585938,1332.1975708007812,1355.2459716796875,10724486
2024-06-24,1299.9296875,1350.636164671986,1295.320007757092,1341.4168051861702,9093868
2024-06-25,1276.8814697265625,1290.7105109149368,1258.4427481420637,1263.0524285381882,9382535
2024-06-26,1295.320068359375,1318.3684681522464,1286.1007084422265,1286.1007084422265,4993229
2024-06-27,1286.100830078125,1299.9298712617608,1272.2717888944892,1272.2717888944892,4724876
2024-06-28,1290.71044921875,1295.3201293945312,1267.6620483398438,1290.71044921875,6843642
2024-07-01,1304.5394287109375,1327.587828511484,1295.3200687907188,1295.3200687907188,5023006
2024-07-02,1299.9296875,1304.5393672429077,1281.4909685283687,1299.9296875,5090265
2024-07-03,1295.320068359375,1318.3684681522464,1281.491028483652,1318.3684681522464,6361645
2024-07-04,1295.7020263671875,1319.2602450284091,1295.7020263671875,1300.4136700994318,7642964
2024-07-05,1272.143798828125,1305.125304723669,1258.0088677300348,1300.4136610243056,6406820
2024-07-08,1338.1068115234375,1338.1068115234375,1258.0088685801331,1262.7205122826804,7726110
2024-07-09,1375.7999267578125,1375.7999267578125,1333.3951344947293,1366.3766395882385,9654123
2024-07-10,1352.24169921875,1375.7999169751745,1328.6834814623255,1371.0882734238894,5443505
2024-07-11,1338.1068115234375,1375.799961143816,1333.3951678208905,1352.2417426310794,5250273
2024-07-12,1281.5670166015625,1305.125233818503,1272.1437297147863,1286.2786600449506,6871306
2024-07-15,1276.85546875,1300.413687730627,1272.1438249538746,1290.9904001383763,3536752
2024-07-16,1267.4320068359375,1286.2785794282934,1248.5854342435816,1276.8552931321155,5001135
2024-07-17,1248.5855712890625,1267.4321459500295,1229.7389966280955,1258.008858619546,5978911
2024-07-18,1206.1807861328125,1215.604073524475,1177.9109239578247,1196.75749874115,9831726
2024-07-19,1187.3341064453125,1210.892322843037,1187.3341064453125,1187.3341064453125,5871057
2024-07-22,1154.352783203125,1187.3342912946428,1126.0829191246812,1182.6226472815688,7245311
2024-07-23,1201.4691162109375,1201.4691162109375,1168.4876110600492,1182.622541839001,6430338
2024-07-26,1173.1993408203125,1182.6226286983874,1116.6596135518637,1121.3712574909011,10242503
2024-07-29,1168.487548828125,1206.180695564516,1159.0642621440272,1192.0457655383696,5100068
2024-07-30,1182.62255859375,1182.62255859375,1140.2177656561255,1159.0643402950698,4423237
2024-07-31,1149.64111328125,1163.7760450019211,1130.7945376536884,1159.0644010950307,7379704
2024-08-01,1111.9478759765625,1163.7759549415716,1111.9478759765625,1144.9293807724775,12041919
2024-08-02,1027.1383056640625,1074.2547417036983,1027.1383056640625,1064.8314544957711,13774887
2024-08-05,933.8477783203124,961.1753116919464,924.4244909507836,937.617093268124,22181134
