Date,Close,High,Low,Open,Volume
2024-04-01,115.65416717529295,120.37474542734574,115.1821093500877,119.90268760214047,111455092
2024-04-02,118.01445770263672,118.48651553344726,116.12622637939452,117.07034204101562,81248702
2024-04-03,122.26297760009766,125.5673824001003,115.65416800009235,116.59828365723598,195337547
2024-04-08,124.6232681274414,125.56738379507354,121.790921124545,124.6232681274414,126804826
2024-04-09,118.95856475830078,124.62325831821988,118.48650696164086,124.62325831821988,140673770
2024-04-10,118.48651885986328,121.79092376830567,118.01446101580008,120.84680808017929,72266512
2024-04-11,116.126220703125,119.90268316501523,115.65416289538872,118.01445193407012,68736229
2024-04-12,115.65416717529295,118.95857195172992,115.1821093500877,117.0703406509088,55470291
2024-04-15,112.8218231201172,115.65417014405318,112.34976528279452,114.71005446940784,53370741
2024-04-16,107.62918853759766,111.877709137766,106.21301500420822,111.40565129330284,97363040
2024-04-17,108.10124206542967,109.9894733678826,106.68506858859,109.04535771665614,79475068
2024-04-18,111.4056396484375,111.4056396484375,106.68506169723253,107.62917728747352,54648625
2024-04-19,108.57329559326172,112.34975804867952,104.79683313784392,109.51741120711615,78551383
2024-04-22,102.4365463256836,107.62918231454312,102.4365463256836,106.68506668020504,77007712
2024-04-23,104.79683685302734,106.2130103240142,103.38066338204048,104.79683685302734,36485658
2024-04-24,109.04535675048828,110.93358803621102,106.68506764333486,107.15712546476554,86543907
2024-04-25,105.74095153808594,108.1012406349182,105.74095153808594,108.1012406349182,38537942
2024-04-26,106.68507385253906,109.04536309706428,106.21301600363402,108.10124739925418,38356287
2024-04-29,107.62918853759766,109.51741991545023,107.15713069313452,108.1012463820608,35239384
2024-04-30,107.1571273803711,108.57330086997952,106.68506955050162,108.10124304011003,21561873
2024-05-02,108.10124206542967,109.04535771665614,104.32477946052384,105.74095293736352,43292333
2024-05-03,104.79683685302734,109.98947291331248,104.79683685302734,109.04535726598792,52198229
2024-05-06,107.62918853759766,108.57330422652396,105.74095715974508,106.68507284867135,41444508
2024-05-07,108.10124206542967,108.57329989104292,105.74095293736352,108.10124206542967,27860108
2024-05-08,108.57329559326172,110.46152682097062,108.1012377863345,108.57329559326172,53547735
2024-05-09,105.74095153808594,109.04535627365112,105.74095153808594,109.04535627365112,60038301
2024-05-10,107.62918853759766,107.62918853759766,104.79684147081878,106.21301500420822,38215355
2024-05-13,104.79683685302734,107.62918379500104,104.79683685302734,106.68506814767647,53078418
2024-05-14,105.26889038085938,106.6850637940548,104.32477477206244,105.74094818525784,45702653
2024-05-15,108.57329559326172,110.46152682097062,105.74094875169835,106.2130065586256,106199935
2024-05-16,105.74095153808594,111.4056453704834,105.74095153808594,110.93358755111694,88955789
2024-05-17,105.74095153808594,107.1571249961853,105.26889371871948,105.74095153808594,36894989
