Ticker SYMBOL,資料日期,Close,Volume,Amount,ADV20,Turnover_Ratio,ATR_Pct,近20日缺資料天數,是否異常波動,是否連續無量,Liquidity_Score
1423.TW,2026-04-02,39.84999847412109,10100.0,402484.984588623,4091325.2743032454,0.0988197400747312,0.016510752740012426,0,0,0,0.15
1432.TW,2026-04-10,17.350000381469727,300789.0,5218689.264741898,23093695.15215187,0.24106861417905562,0.0173959259651687,0,0,0,0.24456557609887464
1434.TW,2026-04-10,16.350000381469727,915973.0,14976158.89941597,28508592.602127362,0.5320120382307221,0.020977016141859914,0,0,0,0.2868743726162143
1435.TW,2026-04-09,14.75,0.0,0.0,1025103.0933382988,0.0,0.026445132947045626,0,0,0,0.15
1436.TW,2026-04-02,53.5,135053.0,7225335.5,12682313.350898553,0.577187681836258,0.023053485507820146,0,0,0,0.1770910312734487
1437.TW,2026-04-10,30.600000381469727,65010.0,1989306.024799347,2041738.8922566413,0.9801534382639779,0.015042083957329042,0,0,0,0.1980153438263978
1438.TW,2026-04-10,28.700000762939453,39000.0,1119300.0297546387,617172.7038472176,1.8410511930247764,0.028377131493498513,0,0,0,0.2841051193024776
1439.TW,2026-04-02,27.549999237060547,13000.0,358149.9900817871,709443.5526802063,0.4960733883338803,0.03534876204841055,0,0,0,0.15
1440.TW,2026-04-10,12.75,1349101.0,17201037.75,18811714.881721593,0.9277625215784054,0.02089598363548159,0,0,0,0.25641641519249647
1441.TW,2026-04-10,9.760000228881836,13125.0,128100.0030040741,198557.9807873249,0.6547163270039932,0.00927040166136767,0,0,0,0.1654716327003993
1442.TW,2026-04-10,25.899999618530277,345017.0,8935940.168386461,14894583.526779842,0.6255677427473074,0.03600914488175909,0,0,0,0.19790654419036294
1443.TW,2026-04-10,22.700000762939453,38241.0,868070.7291755676,497021.1134200096,1.8239530668701707,0.02075830786725387,0,0,0,0.28239530668701707
1444.TW,2026-04-10,6.239999771118164,408995.0,2552128.7063884735,5385154.161226225,0.47837222328723394,0.02102616691826423,0,0,0,0.15
1445.TW,2026-04-02,12.399999618530272,105000.0,1301999.9599456785,1012509.4968301296,1.3373581445111,0.031180388061793313,0,0,0,0.23373581445111
1446.TW,2026-04-10,16.399999618530273,118000.0,1935199.9549865723,4746237.276653004,0.41751193668396097,0.019403759096623955,0,0,0,0.15
1447.TW,2026-04-10,5.050000190734863,1216750.0,6144587.732076645,8248126.226786089,0.7751442410127464,0.02800760665268353,0,0,0,0.17751442410127463
1449.TW,2026-04-02,12.399999618530272,3633273.0,45052583.814016335,16724439.376307487,2.5886534726745514,0.032259961289108866,0,0,0,0.3985653954955541
1451.TW,2026-04-10,18.350000381469727,177096.0,3249711.6675567627,2753093.4841623306,1.1592461129848644,0.011794780375156204,0,0,0,0.21592461129848645
1452.TW,2026-04-10,11.899999618530272,48967.0,582707.2813205718,1467292.818538618,0.38577363697634837,0.01988355728354608,0,0,0,0.15
1453.TW,2026-04-10,12.350000381469728,35123.0,433769.06339836126,1311065.87678442,0.33101741462798595,0.02886192207668036,0,0,0,0.15
1454.TW,2026-04-10,12.5,57543.0,719287.5,368103.88545446395,2.0039387148506265,0.023555825455372825,0,0,0,0.3003938714850627
1455.TW,2026-04-02,8.630000114440918,338324.0,2919736.158718109,9660212.567001915,0.31448584700284554,0.03457804877346757,0,0,0,0.15
1456.TW,2026-04-02,14.300000190734863,361570.0,5170451.0689640045,2157517.816446066,2.394529476646599,0.050592896789341736,0,0,0,0.33945294766465994
1457.TW,2026-04-10,14.850000381469728,548650.0,8147452.709293366,4080037.648986101,2.095737362262518,0.020955124190503528,0,0,0,0.30957373622625184
1459.TW,2026-04-10,11.600000381469728,68525.0,794890.0261402131,1568981.8340654373,0.5107181879025563,0.014315918969523453,0,0,0,0.15107181879025564
1460.TW,2026-04-10,7.0,538553.0,3769871.0,5832794.169816112,0.6513745977537831,0.026934058999549988,0,0,0,0.1651374597753783
1463.TW,2026-04-02,17.950000762939453,51001.0,915467.988910675,1231545.9623451233,0.743348617835936,0.013370502721823574,0,0,0,0.1743348617835936
1464.TW,2026-04-02,10.350000381469728,157626.0,1631429.1601295474,3278535.423898697,0.4993720861566223,0.016360922440238786,0,0,0,0.15
1465.TW,2026-04-10,12.449999809265137,54508.0,678624.5896034241,1987449.9540074826,0.33343936576294414,0.015998996341190116,0,0,0,0.15
1466.TW,2026-04-10,16.649999618530273,113657.0,1892389.0066432953,6088388.081153965,0.3287332315523395,0.04933909030573501,0,0,0,0.15
1467.TW,2026-04-10,7.050000190734863,47272.0,333267.60901641846,1056656.1351324082,0.31768699779671516,0.01593258590980793,0,0,0,0.15
1468.TW,2026-04-10,12.399999618530272,47001.0,582812.3820705413,654007.4753649712,0.8615997734224123,0.032507783242533284,0,0,0,0.18615997734224124
1470.TW,2026-04-02,21.600000381469727,9856.0,212889.60375976562,182273.91173276902,1.2027726252074589,0.030384711065077147,0,0,0,0.22027726252074586
1471.TW,2026-04-10,11.949999809265137,285725.0,3414413.695502281,20347805.090283252,0.1851095836101717,0.05905211361111804,0,0,0,0.22473414787426793
1472.TW,2026-04-10,95.1999969482422,10021.0,953999.1694183351,5848844.7758548735,0.1626456990429694,0.015982714408696558,0,0,0,0.15
1473.TW,2026-04-02,23.850000381469727,147020.0,3506427.056083679,3049099.460755539,1.1597728732106825,0.030069116172989165,0,0,0,0.21597728732106825
1474.TW,2026-04-10,10.0,91070.0,910700.0,665614.8729798794,1.3691566163625266,0.009249918989162068,0,0,0,0.23691566163625266
1475.TW,2026-04-10,29.850000381469727,47877.0,1429128.468263626,929140.5732440948,1.473222321886015,0.020833513485777937,0,0,0,0.2473222321886015
1476.TW,2026-04-10,329.0,398056.0,130960424.0,465330922.1,0.2965850576434044,0.029089201138000738,0,0,0,0.8
1477.TW,2026-04-10,220.0,671536.0,147737920.0,522798092.7,0.32730104118310815,0.038334257674280385,0,0,0,0.8
1503.TW,2026-04-02,179.0,1023124.0,183139196.0,470012630.7,0.4378436447422314,0.03598153927571457,0,0,0,0.8
1504.TW,2026-04-10,59.400001525878906,5364633.0,318659208.38578033,503744132.6262863,0.6905201159599673,0.028115599949524346,0,0,0,0.8190520115959968
1506.TW,2026-04-10,11.050000190734863,54001.0,596711.0602998734,1454073.1110711575,0.4181357607471483,0.017756944591162407,0,0,0,0.15
1512.TW,2026-04-10,7.389999866485596,75113.0,555085.0599713326,1246471.340676546,0.4660870234293848,0.04925664966154317,0,0,0,0.15
1513.TW,2026-04-02,144.0,2755816.0,396837504.0,675313570.4,0.5953621218636407,0.028239658017350195,0,0,0,0.8095362121863641
1514.TW,2026-04-02,100.5,1205761.0,121178980.5,198935287.9,0.6300136770371658,0.032083635893206244,0,0,0,0.8130013677037167
1515.TW,2026-04-02,23.600000381469727,132200.0,3119920.050430298,4072146.2183963777,0.7738461088184505,0.01839921020710305,0,0,0,0.17738461088184504
1516.TW,2026-04-10,21.5,10440.0,224460.0,1633149.9191375733,0.14019962331423047,0.0460813465589302,0,0,0,0.15
1517.TW,2026-04-10,11.100000381469728,175422.0,1947184.2669181826,2205821.4462319375,0.9007414010266342,0.0249486998938653,0,0,0,0.19007414010266344
1519.TW,2026-04-02,797.0,2098462.0,1672474214.0,2553000508.25,0.7263713289243048,0.03841412755975956,0,0,0,0.8226371328924306
1521.TW,2026-04-10,24.799999237060547,23125.0,573499.9823570251,526132.2857635499,1.0997895537826816,0.02398244585637492,0,0,0,0.20997895537826816
1522.TW,2026-04-10,31.350000381469727,637620.0,19989387.243232727,39256430.90649138,0.556723946490169,0.025047456619458907,0,0,0,0.3669688400847879
1524.TW,2026-04-02,30.100000381469727,1129600.0,34000960.4309082,28647772.430963993,1.1720840013594764,0.026354017620577513,0,0,0,0.3518867565817987
1525.TW,2026-04-02,63.79999923706055,33000.0,2105399.974822998,2053387.0134841918,0.9994805729749539,0.023937107626635104,0,0,0,0.19994805729749537
1526.TW,2026-04-10,16.25,113431.0,1843253.75,2499265.873760319,0.7823893254426034,0.03297251525994793,0,0,0,0.17823893254426035
1527.TW,2026-04-10,32.70000076293945,109751.0,3588857.783733368,10971002.93166027,0.3248560730512513,0.014250613709113449,0,0,0,0.15701279895087972
1528.TW,2026-04-02,25.450000762939453,36414657.0,926753048.4321785,399132881.5231193,2.284361647332655,0.0663784022202768,0,0,0,0.9784361647332656
1529.TW,2026-04-02,22.75,933293.0,21232415.75,22307743.63689842,0.9822871242694625,0.03388704609019473,0,0,0,0.2871179720267682
1530.TW,2026-04-10,26.700000762939453,23084.0,616342.8176116943,801428.6646738052,0.7625364809489753,0.01708036431772359,0,0,0,0.17625364809489752
1531.TW,2026-04-10,13.199999809265137,223000.0,2943599.9574661255,2116785.135959196,1.3512968965921566,0.019876056455151593,0,0,0,0.23512968965921566
1532.TW,2026-04-02,21.700000762939453,257000.0,5576900.196075439,12468731.749114227,0.4485500836711713,0.01700539141245712,0,0,0,0.1678297292991583
1533.TW,2026-04-10,30.5,50453.0,1538816.5,2386291.963781929,0.6408426866033737,0.024459146885547192,0,0,0,0.16408426866033737
1535.TW,2026-04-10,52.29999923706055,58225.0,3045167.4555778503,6520120.09122696,0.4747226979414279,0.018143700627292876,0,0,0,0.15
1536.TW,2026-04-02,47.95000076293945,2103393.0,100857695.9547615,66349512.26516342,1.5603199104129781,0.028633836763929797,0,0,0,0.6630006907341448
1537.TW,2026-04-10,125.0,59140.0,7392500.0,6552310.05,1.1187641760890168,0.009273666269650505,0,0,0,0.2118764176089017
1538.TW,2026-04-10,12.649999618530272,24112.0,305016.7908020019,532749.5146717548,0.6422972675994433,0.032099532991576536,0,0,0,0.16422972675994432
1539.TW,2026-04-02,16.200000762939453,71000.0,1150200.0541687012,1682526.3056171418,0.7049773885949553,0.025643988862958857,0,0,0,0.17049773885949554
1540.TW,2026-04-10,21.850000381469727,239058.0,5223417.39119339,4837194.607055569,1.0967789590652022,0.021232772816024495,0,0,0,0.20967789590652022
1541.TW,2026-04-10,26.0,34020.0,884520.0,982584.6534696579,0.8899783260716299,0.03547241319813553,0,0,0,0.188997832607163
1558.TW,2026-04-10,92.6999969482422,39000.0,3615299.880981446,3293946.9818695066,1.1026402579612746,0.01483025154852092,0,0,0,0.21026402579612746
1560.TW,2026-04-10,517.0,1989754.0,1028702818.0,1142818312.05,0.8127610436888767,0.0412949401508741,0,0,0,0.8312761043688878
1563.TW,2026-04-10,41.84999847412109,366076.0,15320280.041412352,30075657.271307755,0.5059489874344769,0.025154679859649486,0,0,0,0.2955857568140037
