Date,Adj Close,Close,High,Low,Open,Volume
2026-01-07,49.5,49.5,49.75,49.400001525878906,49.75,131001
2026-01-08,49.95000076293945,49.95000076293945,50.099998474121094,49.349998474121094,49.349998474121094,90000
2026-01-09,49.79999923706055,49.79999923706055,50.0,49.400001525878906,49.400001525878906,45000
2026-01-12,52.0,52.0,52.79999923706055,51.400001525878906,51.900001525878906,366138
2026-01-13,51.70000076293945,51.70000076293945,52.599998474121094,51.29999923706055,52.5,205263
2026-01-14,52.0,52.0,52.0,51.400001525878906,51.70000076293945,174346
2026-01-15,52.0,52.0,52.29999923706055,51.79999923706055,52.0,223140
2026-01-16,52.20000076293945,52.20000076293945,52.599998474121094,51.900001525878906,52.599998474121094,181500
2026-01-19,52.599998474121094,52.599998474121094,53.29999923706055,52.099998474121094,52.20000076293945,287438
2026-01-20,52.5,52.5,52.70000076293945,52.099998474121094,52.599998474121094,136245
2026-01-21,52.900001525878906,52.900001525878906,53.0,52.0,52.5,239104
2026-01-22,53.20000076293945,53.20000076293945,53.79999923706055,52.79999923706055,53.400001525878906,303154
2026-01-23,53.900001525878906,53.900001525878906,55.400001525878906,53.29999923706055,53.29999923706055,573217
2026-01-26,53.20000076293945,53.20000076293945,54.099998474121094,53.20000076293945,54.0,171002
2026-01-27,52.400001525878906,52.400001525878906,53.099998474121094,52.099998474121094,53.0,202042
2026-01-28,52.79999923706055,52.79999923706055,53.0,52.5,53.0,130059
2026-01-29,52.0,52.0,52.79999923706055,52.0,52.79999923706055,128041
2026-01-30,50.79999923706055,50.79999923706055,52.0,50.79999923706055,51.5,122276
2026-02-02,50.099998474121094,50.099998474121094,50.79999923706055,49.70000076293945,50.599998474121094,209001
2026-02-03,50.900001525878906,50.900001525878906,51.0,50.20000076293945,50.29999923706055,75075
2026-02-04,51.0,51.0,51.400001525878906,50.5,51.0,99006
2026-02-05,50.400001525878906,50.400001525878906,51.5,50.20000076293945,50.900001525878906,101001
2026-02-06,49.75,49.75,50.099998474121094,49.150001525878906,50.099998474121094,203487
2026-02-09,51.79999923706055,51.79999923706055,52.599998474121094,51.29999923706055,51.5,325051
2026-02-10,51.400001525878906,51.400001525878906,52.099998474121094,51.0,51.79999923706055,260023
2026-02-11,50.70000076293945,50.70000076293945,51.400001525878906,50.5,51.400001525878906,274006
2026-02-23,50.099998474121094,50.099998474121094,50.79999923706055,49.79999923706055,50.79999923706055,373001
2026-02-24,49.54999923706055,49.54999923706055,50.0,49.400001525878906,49.79999923706055,470221
2026-02-25,49.70000076293945,49.70000076293945,49.849998474121094,49.5,49.75,166289
2026-02-26,51.400001525878906,51.400001525878906,52.099998474121094,50.0,50.0,472125
2026-03-02,50.5,50.5,51.29999923706055,50.20000076293945,51.29999923706055,295035
2026-03-03,49.849998474121094,49.849998474121094,51.20000076293945,49.54999923706055,51.20000076293945,210124
2026-03-04,48.20000076293945,48.20000076293945,49.29999923706055,47.04999923706055,48.04999923706055,451001
2026-03-05,48.79999923706055,48.79999923706055,49.45000076293945,48.54999923706055,48.54999923706055,167090
2026-03-06,49.95000076293945,49.95000076293945,49.95000076293945,47.70000076293945,47.70000076293945,156000
2026-03-09,48.29999923706055,48.29999923706055,48.5,47.0,47.0,212006
2026-03-10,49.349998474121094,49.349998474121094,49.849998474121094,48.70000076293945,48.900001525878906,145130
2026-03-11,52.900001525878906,52.900001525878906,53.599998474121094,50.599998474121094,50.599998474121094,927257
2026-03-12,52.79999923706055,52.79999923706055,53.29999923706055,52.29999923706055,53.0,431349
2026-03-13,52.29999923706055,52.29999923706055,52.79999923706055,51.79999923706055,52.20000076293945,215103
2026-03-16,52.900001525878906,52.900001525878906,53.5,52.400001525878906,52.400001525878906,220313
2026-03-17,53.29999923706055,53.29999923706055,54.0,53.0,53.29999923706055,437011
2026-03-18,53.79999923706055,53.79999923706055,54.29999923706055,53.20000076293945,54.29999923706055,298156
2026-03-19,52.20000076293945,52.20000076293945,53.70000076293945,52.20000076293945,53.099998474121094,284419
2026-03-20,53.599998474121094,53.599998474121094,53.900001525878906,52.900001525878906,53.400001525878906,337250
2026-03-23,52.400001525878906,52.400001525878906,53.5,52.400001525878906,53.0,205002
2026-03-24,51.70000076293945,51.70000076293945,52.79999923706055,51.20000076293945,52.79999923706055,171003
2026-03-25,52.400001525878906,52.400001525878906,52.5,51.599998474121094,52.0,197100
2026-03-26,52.0,52.0,52.400001525878906,51.900001525878906,51.900001525878906,101202
2026-03-27,51.79999923706055,51.79999923706055,52.0,51.400001525878906,52.0,94111
2026-03-30,51.099998474121094,51.099998474121094,52.29999923706055,50.900001525878906,51.79999923706055,127100
2026-03-31,50.099998474121094,50.099998474121094,51.20000076293945,50.099998474121094,51.0,181210
2026-04-01,51.900001525878906,51.900001525878906,52.400001525878906,50.5,50.5,232115
2026-04-02,50.599998474121094,50.599998474121094,52.0,50.599998474121094,52.0,121005
2026-04-07,51.099998474121094,51.099998474121094,51.400001525878906,51.099998474121094,51.099998474121094,33940
