Date,Close,High,Low,Open,Volume
2025-04-02,97.66324615478516,98.146727571393,96.59958851371609,97.17976473817731,13337773
2025-04-07,87.89691925048828,87.89691925048828,87.89691925048828,87.89691925048828,3155806
2025-04-08,79.19425964355469,82.19184303159156,79.19425964355469,79.48434407490856,43837391
2025-04-09,72.23211669921875,80.83808691479904,71.3618560992821,76.87354099313681,71587869
2025-04-10,79.38764190673828,79.38764190673828,79.38764190673828,79.38764190673828,3799055
2025-04-11,87.31674194335938,87.31674194335938,77.84050375293538,79.38764272473058,60893742
2025-04-14,94.08548736572266,95.43922944104102,91.9581646894462,93.60200594529724,55133112
2025-04-15,99.11368560791016,102.49805536037537,94.08548206946949,95.63262105227119,85421322
2025-04-16,96.40618896484375,98.14672496942504,95.3425313519733,96.69628075805421,46941006
2025-04-17,97.17976379394531,99.11368944158602,95.43922776013233,95.72931955821478,47504218
2025-04-18,101.53109741210938,102.49806024460565,97.17976466587612,97.66324608212426,71915669
2025-04-21,99.59716796875,102.01457495828278,99.11368657084346,101.04761216246966,34693261
2025-04-22,95.53592681884766,99.59716759508983,95.53592681884766,98.14672340681182,44154338
2025-04-23,99.11368560791016,100.08064839432879,97.6632414282822,98.63020421470084,40727737
2025-04-24,97.66324615478516,100.0806532378244,97.17976473817731,100.0806532378244,22765015
2025-04-25,99.11368560791016,101.04761118074742,98.63020421470084,100.08064839432879,29392622
2025-04-28,99.11368560791016,101.04761118074742,98.63020421470084,99.59716700111947,20009152
2025-04-29,100.56413269042969,100.56413269042969,98.63020706176758,99.1136884689331,12704490
2025-04-30,98.146728515625,100.56413562192118,98.146728515625,100.08065420066194,16844259
2025-05-02,102.01457977294922,102.01457977294922,99.59717266932483,100.0806540900497,34110678
2025-05-05,100.08065032958984,102.49805734238187,99.11368752447304,102.49805734238187,24044766
2025-05-06,105.3989486694336,105.3989486694336,99.5971716784556,100.08065309437043,54582235
2025-05-07,102.98153686523438,103.94849965270136,101.53109268403388,102.49805547150088,33060270
2025-05-08,103.46501922607422,104.91546342083227,102.98153782782154,104.43198202257959,17584089
2025-05-09,103.46501922607422,104.43198202257959,102.01457503131617,104.43198202257959,21179336
2025-05-12,104.91546630859375,105.88242913171443,103.94850348547307,104.91546630859375,26302068
2025-05-13,104.91546630859375,107.8163547779558,104.4319848970334,107.33287336639545,35716748
2025-05-14,110.71723937988281,111.2007207745548,106.36590682783502,106.849388222507,77397262
2025-05-15,107.81635284423828,110.71724126157204,107.33287144134933,110.23375985868309,35510726
2025-05-16,107.33287048339844,108.78331467912004,106.84938908482458,108.29983328054618,23678587
2025-05-19,105.3989486694336,108.78331858083743,105.3989486694336,107.33287433309293,29244441
2025-05-20,105.88243103027344,107.81635671119167,105.39894961004389,106.84939387073256,15782772
2025-05-21,109.26679992675781,111.2007255891783,106.36591143312708,106.84939284873221,54477359
2025-05-22,109.26679992675781,109.75028134236294,107.81635567994245,108.29983709554757,20504743
2025-05-23,109.26679992675781,109.75028134236294,107.33287426433732,109.75028134236294,23808005
2025-05-26,112.16768646240234,112.16768646240234,108.78331661224365,109.26679801940918,47350409
2025-05-27,111.20072174072266,112.16768453846807,110.23375894297725,112.16768453846807,24803487
2025-05-28,111.6842041015625,113.61812971371077,110.71724129548836,113.1346483106737,21814654
2025-05-29,112.65116882324219,115.06857587953493,111.68420600072508,113.61813164575929,63137549
2025-06-02,111.20072174072266,112.65116593734078,110.71724034184994,111.68420313959535,34562231
2025-06-03,109.5,112.5,109.0,112.0,55250319
2025-06-04,114.0,114.5,111.5,111.5,38680139
2025-06-05,115.0,120.5,115.0,120.0,71160049
2025-06-06,110.0,112.0,109.5,111.5,92472321
2025-06-09,113.5,114.0,109.5,110.5,61627998
2025-06-10,114.5,114.5,112.5,113.5,44228642
2025-06-11,115.0,115.5,114.0,115.0,33092467
2025-06-12,116.5,117.0,113.5,114.0,41132382
2025-06-13,118.5,119.0,115.5,116.0,57687616
2025-06-16,119.0,119.0,117.5,118.5,23801471
2025-06-17,118.0,120.5,117.0,119.5,39070565
2025-06-18,116.0,118.5,115.5,118.0,33615354
2025-06-19,115.5,118.0,115.5,116.0,24248101
2025-06-20,118.5,119.5,115.5,117.0,63430485
2025-06-23,118.5,119.0,116.0,116.5,35254305
2025-06-24,120.0,121.0,119.0,119.5,49333107
2025-06-25,125.5,126.5,121.5,122.5,120939052
2025-06-26,125.0,127.0,123.5,127.0,60406496
2025-06-27,121.0,125.5,120.5,125.0,59517201
2025-06-30,122.5,123.0,121.0,122.5,28069895
2025-07-01,120.0,123.5,119.0,122.5,49178660
2025-07-02,120.0,121.0,119.5,120.0,18160191
2025-07-03,121.0,122.0,120.0,121.5,19739158
2025-07-04,119.0,122.0,119.0,121.5,35132361
2025-07-07,118.0,119.0,116.5,119.0,23633810
2025-07-08,118.5,119.0,116.0,117.5,30847938
2025-07-09,120.5,121.0,119.0,120.5,37629629
2025-07-10,120.0,121.5,119.5,121.0,18771927
2025-07-11,119.5,120.0,119.0,120.0,15584448
2025-07-14,117.0,118.5,116.5,118.5,21708610
