Date,Close,High,Low,Open,Volume
2025-04-02,38.280582427978516,38.37533489547069,37.475171995995275,37.66468054555457,43931109
2025-04-07,34.49042510986328,34.49042510986328,34.49042510986328,34.49042510986328,25587323
2025-04-08,33.969276428222656,34.49042584235761,33.30600192764169,33.63763917793217,145755744
2025-04-09,32.21632766723633,34.53779906029034,31.88469044590345,34.39566675710503,121986884
2025-04-10,35.43796157836914,35.43796157836914,35.43796157836914,35.43796157836914,42357493
2025-04-11,35.29582977294922,35.53271453652606,34.15878218486546,34.5851754822187,104975973
2025-04-14,35.1063232421875,36.006486118053814,35.058947009683976,35.722225108457835,63127955
2025-04-15,35.76959991455078,35.76959991455078,35.106321842226954,35.20107791803019,39340130
2025-04-16,35.76959991455078,35.81697614516505,35.153698072841216,35.53271514690475,53728886
2025-04-17,35.24845504760742,35.81697705862738,35.24845504760742,35.72222459498232,40892643
2025-04-18,34.82206344604492,35.153700699701076,34.67993112900658,35.10632446554662,60461173
2025-04-21,34.395668029785156,34.91681380312323,34.395668029785156,34.82206134054349,33084885
2025-04-22,33.827144622802734,34.206158071983886,33.73238854957649,34.206158071983886,55266259
2025-04-23,34.34829330444336,34.9641951819392,34.20616098976742,34.30091707107635,50747328
2025-04-24,34.44304275512695,34.82205981802372,33.969273233793295,34.39566652590851,49620176
2025-04-25,35.01156997680664,35.20107851706336,34.39566812461599,34.82206143654992,60735632
2025-04-28,36.00648498535156,36.10123744737786,35.48533921505747,36.10123744737786,92018191
2025-04-29,36.95402526855469,37.04877773366976,35.86435384685711,36.00648615910457,88864919
2025-04-30,37.238285064697266,37.33304114129862,36.81189175642798,37.001400295055966,70595245
2025-05-02,38.13844680786133,38.280579111360225,37.66467728229784,38.280579111360225,83328585
2025-05-05,37.238285064697266,37.475169834338566,36.764515525414666,37.42779360332525,106711728
2025-05-06,37.90156555175781,37.99631801980723,37.00140264698857,37.61730453303462,81587804
2025-05-07,37.522544860839844,38.09107045847355,37.2382838693103,38.09107045847355,65169866
2025-05-08,37.61730194091797,37.94893917081355,37.47516963406289,37.71205440243822,53787757
2025-05-09,37.85418701171875,37.85418701171875,37.001400392924566,37.1909089320538,69523191
2025-05-12,37.996315002441406,38.043694847278545,37.75943023655443,37.90156254191649,55474132
2025-05-13,38.09107208251953,38.47008554919362,37.99631600491993,38.185824545544364,72976325
2025-05-14,38.47008514404297,38.51746498963117,38.138447912373955,38.37533268201603,71498449
2025-05-15,38.991233825683594,39.085986286001614,38.327955759733484,38.47008445021051,80055640
2025-05-16,39.7966423034668,39.7966423034668,38.8491032010033,38.89647943321151,77106743
