Date,Close,High,Low,Open,Volume
2026-01-02,79.5999984741211,80.80000305175781,79.30000305175781,80.0999984741211,7783234
2026-01-05,78.4000015258789,80.0,78.0,80.0,7599980
2026-01-06,78.19999694824219,79.0999984741211,78.19999694824219,78.5,4557744
2026-01-07,80.5,80.69999694824219,78.30000305175781,78.4000015258789,13284810
2026-01-08,79.19999694824219,81.0,79.0,80.5,7759805
2026-01-09,79.19999694824219,80.19999694824219,78.9000015258789,79.80000305175781,4541405
2026-01-12,79.5999984741211,79.5999984741211,78.5999984741211,79.5999984741211,3784118
2026-01-13,78.9000015258789,81.0,78.9000015258789,80.0999984741211,7552479
2026-01-14,78.80000305175781,79.30000305175781,78.5,79.19999694824219,3594907
2026-01-15,78.69999694824219,79.5999984741211,78.5,79.5,4391427
2026-01-16,77.19999694824219,78.69999694824219,77.19999694824219,78.69999694824219,13195674
2026-01-19,76.0,77.0,75.5999984741211,76.30000305175781,8231476
2026-01-20,76.5999984741211,78.19999694824219,76.0,76.0,8170068
2026-01-21,76.0,77.5999984741211,76.0,76.5999984741211,7789688
2026-01-22,76.5999984741211,77.19999694824219,76.4000015258789,76.69999694824219,4355028
2026-01-23,75.69999694824219,76.9000015258789,75.19999694824219,76.9000015258789,7219127
2026-01-26,74.9000015258789,75.5,74.30000305175781,75.5,6299414
2026-01-27,74.0,75.69999694824219,74.0,75.5999984741211,7614405
2026-01-28,74.9000015258789,75.9000015258789,74.30000305175781,74.30000305175781,7707765
2026-01-29,74.30000305175781,75.5,74.19999694824219,75.5,5305818
2026-01-30,73.5,74.9000015258789,73.0999984741211,74.69999694824219,8809171
2026-02-02,73.5,74.5999984741211,73.30000305175781,74.0999984741211,6737544
2026-02-03,73.5999984741211,74.5999984741211,73.5,74.5999984741211,3567246
2026-02-04,75.0,75.19999694824219,73.5999984741211,74.30000305175781,4418610
2026-02-05,74.80000305175781,75.80000305175781,74.80000305175781,75.0,3259303
2026-02-06,73.9000015258789,74.4000015258789,73.19999694824219,74.19999694824219,4049657
2026-02-09,73.80000305175781,74.80000305175781,73.69999694824219,74.30000305175781,2760429
2026-02-10,74.5,74.9000015258789,74.0,74.19999694824219,3154740
2026-02-11,75.0,75.69999694824219,74.4000015258789,75.0,3960883
2026-02-23,76.30000305175781,77.4000015258789,76.19999694824219,76.4000015258789,7336463
2026-02-24,75.69999694824219,77.0,75.69999694824219,76.30000305175781,5481184
2026-02-25,76.4000015258789,76.80000305175781,75.80000305175781,75.80000305175781,7030797
2026-02-26,76.4000015258789,77.5999984741211,76.4000015258789,76.4000015258789,10732232
2026-03-02,79.9000015258789,83.9000015258789,78.30000305175781,82.4000015258789,37317251
2026-03-03,87.0,87.5999984741211,80.4000015258789,80.4000015258789,84241512
2026-03-04,81.5,92.4000015258789,81.5,90.0,120926904
2026-03-05,78.69999694824219,85.19999694824219,77.9000015258789,82.0,51736722
2026-03-06,78.5999984741211,80.5,76.9000015258789,79.5999984741211,23525659
2026-03-09,81.0999984741211,84.80000305175781,76.5999984741211,78.0999984741211,74827847
2026-03-10,79.19999694824219,80.30000305175781,77.5999984741211,80.0,21991149
2026-03-11,79.80000305175781,80.4000015258789,78.80000305175781,79.9000015258789,17709079
2026-03-12,80.0,82.5,79.80000305175781,81.80000305175781,17692254
2026-03-13,78.69999694824219,81.0,78.30000305175781,80.5999984741211,11251398
2026-03-16,78.9000015258789,81.0,78.5,79.5999984741211,16295629
2026-03-17,79.30000305175781,79.80000305175781,78.19999694824219,79.69999694824219,8384653
2026-03-18,79.9000015258789,80.0,78.5999984741211,80.0,9458544
2026-03-19,78.5,80.9000015258789,78.5,80.0,10929215
2026-03-20,79.0,79.19999694824219,77.80000305175781,78.5999984741211,40673747
2026-03-23,74.80000305175781,79.0999984741211,74.80000305175781,77.0999984741211,15083717
2026-03-24,74.0,76.0999984741211,73.80000305175781,76.0999984741211,6341489
2026-03-25,75.5,75.80000305175781,74.5999984741211,75.5,4202965
2026-03-26,74.5,76.19999694824219,74.5,76.0,3555640
2026-03-27,75.0999984741211,76.80000305175781,74.30000305175781,74.5999984741211,7234692
2026-03-30,78.19999694824219,79.80000305175781,74.5,74.69999694824219,18771809
2026-03-31,77.0999984741211,79.80000305175781,76.5,78.5,11825597
2026-04-01,79.80000305175781,79.80000305175781,77.4000015258789,78.19999694824219,11357266
2026-04-02,78.0,79.5,77.80000305175781,79.5,6610411
