Date,Adj Close,Close,High,Low,Open,Volume
2023-04-07,230.3660430908203,260.5,267.0,259.0,264.0,1579711
2023-04-10,226.38658142089844,256.0,260.0,252.0,260.0,1894029
2023-04-11,228.1552276611328,258.0,261.5,257.0,259.0,1865637
2023-04-12,228.1552276611328,258.0,259.5,255.5,259.5,823464
2023-04-13,227.27090454101562,257.0,258.5,254.0,258.5,930947
2023-04-14,226.8287353515625,256.5,258.0,255.5,257.5,673162
2023-04-17,226.8287353515625,256.5,258.5,255.0,258.5,532148
2023-04-18,225.5022430419922,255.0,258.0,254.5,257.5,620094
2023-04-19,225.94442749023438,255.5,262.0,255.5,256.5,1341070
2023-04-20,221.52281188964844,250.5,255.5,249.5,255.5,1125582
2023-04-21,217.54335021972656,246.0,253.0,245.0,251.0,936416
2023-04-24,220.19630432128906,249.0,250.5,246.0,246.0,508079
2023-04-25,215.7747039794922,244.0,251.5,241.0,249.0,865273
2023-04-26,216.2168731689453,244.5,246.5,242.0,243.0,541058
2023-04-27,217.9855194091797,246.5,247.5,241.0,245.0,347421
2023-04-28,221.52281188964844,250.5,250.5,248.5,249.5,355054
2023-05-02,225.0601043701172,254.5,255.5,251.0,251.0,476012
2023-05-03,223.73361206054688,253.0,255.5,252.5,254.0,295000
2023-05-04,226.38658142089844,256.0,257.0,253.0,253.5,485456
2023-05-05,226.8287353515625,256.5,258.0,255.5,257.5,279349
2023-05-08,226.8287353515625,256.5,260.0,256.5,260.0,516100
2023-05-09,225.0601043701172,254.5,258.5,253.0,258.5,325108
2023-05-10,226.38658142089844,256.0,258.0,254.5,256.5,388068
2023-05-11,225.94442749023438,255.5,258.0,253.0,258.0,512162
2023-05-12,239.6514129638672,271.0,277.0,259.0,259.5,5326232
2023-05-15,236.99844360351562,268.0,275.5,267.0,275.0,2016293
2023-05-16,244.9573516845703,277.0,280.0,271.5,274.0,3392450
2023-05-17,251.58978271484375,284.5,286.0,278.0,279.0,3340270
2023-05-18,249.82110595703125,282.5,288.0,281.5,286.0,2531134
2023-05-19,252.47410583496094,285.5,288.0,282.5,285.0,2642043
2023-05-22,250.26327514648438,283.0,285.0,282.0,285.0,996340
2023-05-23,250.26327514648438,283.0,288.0,281.0,283.0,1482678
2023-05-24,252.916259765625,286.0,287.5,281.5,283.5,1325551
2023-05-25,250.70542907714844,283.5,287.5,283.5,287.0,822541
2023-05-26,244.07302856445312,276.0,285.0,276.0,284.0,1760016
2023-05-29,248.49465942382812,281.0,283.0,278.5,280.5,1058590
2023-05-30,247.6103057861328,280.0,282.5,278.5,281.0,629742
2023-05-31,251.14761352539062,284.0,284.0,279.0,281.5,1591091
2023-06-01,247.16815185546875,279.5,282.5,278.0,282.5,1102785
2023-06-02,247.6103057861328,280.0,281.5,276.0,278.5,2204519
2023-06-05,245.3995361328125,277.5,279.5,276.5,279.5,1481803
2023-06-06,240.9779052734375,272.5,277.5,270.5,277.0,2005088
2023-06-07,243.63087463378906,275.5,277.5,274.0,275.5,1517845
2023-06-08,244.07302856445312,276.0,278.5,275.0,276.5,1350419
2023-06-09,245.3995361328125,277.5,278.0,273.5,277.5,1294292
2023-06-12,241.86221313476562,273.5,278.0,271.5,278.0,1185506
2023-06-13,245.84170532226562,278.0,280.0,277.0,277.0,1273920
2023-06-14,247.16815185546875,279.5,280.0,278.0,278.5,1182327
2023-06-15,247.16815185546875,279.5,280.0,276.0,279.5,789530
2023-06-16,240.9779052734375,272.5,279.5,272.5,279.0,1294875
2023-06-19,241.42005920410156,273.0,274.5,266.0,272.0,1403784
2023-06-20,246.28382873535156,278.5,280.0,271.5,273.0,2185044
2023-06-21,254.24273681640625,287.5,298.0,280.5,281.0,6561530
2023-06-26,254.68490600585938,288.0,298.0,287.0,288.5,3836162
2023-06-27,240.0935821533203,271.5,287.0,271.0,287.0,3495686
2023-06-28,239.6514129638672,271.0,274.0,271.0,273.0,889453
2023-06-29,241.42005920410156,273.0,275.5,271.5,271.5,633225
2023-06-30,241.42005920410156,273.0,275.0,271.5,273.5,572402
2023-07-03,246.28382873535156,278.5,279.0,274.5,274.5,706594
2023-07-04,259.9908447265625,294.0,295.5,279.0,279.0,2660935
2023-07-05,264.4124450683594,299.0,308.0,294.0,294.0,4468979
2023-07-06,257.780029296875,291.5,302.0,291.5,300.5,2108497
2023-07-07,256.4535827636719,290.0,299.5,290.0,292.0,2083349
2023-07-10,251.58978271484375,284.5,293.0,283.5,290.5,1357692
2023-07-11,257.780029296875,291.5,296.5,285.0,288.0,1250812
2023-07-12,254.68490600585938,288.0,293.0,285.5,291.5,1139236
2023-07-13,259.5487060546875,293.5,299.5,291.0,291.5,2460550
2023-07-14,282.098876953125,319.0,319.5,302.0,303.0,6526082
2023-07-17,278.1194763183594,314.5,326.5,309.0,323.5,4687359
2023-07-18,267.9497375488281,303.0,316.5,301.0,315.0,3001880
2023-07-19,260.8751525878906,295.0,310.5,295.0,306.5,2340421
2023-07-20,258.22216796875,292.0,300.5,292.0,297.0,1354346
2023-07-21,257.3378601074219,291.0,293.5,286.5,289.0,1393320
2023-07-24,256.4535827636719,290.0,294.0,286.0,293.5,1008763
2023-07-25,271.9291687011719,307.5,311.5,292.0,293.0,3494644
2023-07-26,272.81353759765625,308.5,313.5,302.0,312.0,3076382
2023-07-27,267.0654296875,302.0,310.5,299.5,306.0,2255827
2023-07-28,270.60272216796875,306.0,311.0,298.0,302.5,1630380
2023-07-31,267.507568359375,302.5,316.0,302.0,309.0,3481795
2023-08-01,267.0654296875,302.0,307.5,297.5,306.0,1574289
2023-08-02,259.9908447265625,294.0,305.0,292.0,301.5,2624540
2023-08-04,265.2970275878906,287.0,290.0,282.5,283.5,1613220
2023-08-07,264.3726501464844,286.0,288.5,280.0,288.5,1390430
2023-08-08,254.2044677734375,275.0,290.0,273.5,290.0,2812449
2023-08-09,254.2044677734375,275.0,277.0,268.5,275.0,2080582
2023-08-10,242.64971923828125,262.5,273.5,262.5,273.5,2000826
2023-08-11,239.4143829345703,259.0,265.5,257.0,263.5,1507789
2023-08-14,239.87657165527344,259.5,262.5,255.5,260.0,1061759
2023-08-15,245.8850555419922,266.0,269.5,264.0,265.5,1746328
2023-08-16,248.19601440429688,268.5,270.0,262.5,266.0,1494097
2023-08-17,241.725341796875,261.5,276.0,257.0,271.5,5778668
2023-08-18,245.4228515625,265.5,276.0,261.0,262.0,3876782
2023-08-21,239.87657165527344,259.5,267.5,259.5,267.0,2078160
2023-08-22,239.4143829345703,259.0,263.0,258.5,262.0,1086275
2023-08-23,239.4143829345703,259.0,262.0,258.5,260.0,814120
2023-08-24,243.11190795898438,263.0,267.0,261.0,261.5,1231207
2023-08-25,239.87657165527344,259.5,261.0,257.5,260.5,842108
2023-08-28,236.64125061035156,256.0,263.0,255.5,263.0,988310
2023-08-29,239.87657165527344,259.5,260.0,256.0,258.0,428363
2023-08-30,241.725341796875,261.5,262.0,258.5,261.5,618143
2023-08-31,242.64971923828125,262.5,263.0,259.0,261.0,493043
2023-09-01,244.4984893798828,264.5,267.0,260.5,263.0,941575
2023-09-04,244.03628540039062,264.0,264.5,260.5,263.5,731100
2023-09-05,247.2716064453125,267.5,267.5,263.5,263.5,836408
2023-09-06,250.0447540283203,270.5,274.0,268.0,268.0,1875121
2023-09-07,251.43133544921875,272.0,279.0,271.0,271.0,3017521
2023-09-08,254.2044677734375,275.0,276.0,270.0,272.5,2145024
2023-09-11,250.96914672851562,271.5,277.5,268.0,276.5,2670611
2023-09-12,247.73379516601562,268.0,272.5,267.5,272.0,1135229
2023-09-13,256.9776306152344,278.0,279.5,267.0,267.0,4065818
