Date,Close,High,Low,Open,Volume
2023-04-06,45.41002655029297,45.64986857353769,45.010288696084366,45.64986857353769,9666976
2023-04-07,45.489967346191406,45.5699169753902,45.25012535139866,45.410021163394426,5144771
2023-04-10,45.64986801147461,45.8097603940676,45.41002599118294,45.489972182479434,5674150
2023-04-11,45.64986801147461,45.64986801147461,45.250130162187766,45.64986801147461,10360659
2023-04-12,45.80976104736328,45.80976104736328,45.41002663877798,45.64986866249005,9820143
2023-04-13,45.88970947265625,46.12954804362361,45.64986745528677,45.809759835931665,10338925
2023-04-14,46.84907531738281,46.92902495619219,45.88971066929031,45.96965686169746,16043043
2023-04-17,46.76912307739258,47.00896507000297,46.44933490271265,46.92901888793344,9171224
2023-04-18,46.84907531738281,46.92902495619219,46.529287101351976,46.84907531738281,7576485
2023-04-19,46.52928161621094,47.00896560691037,46.36938580384385,46.92901942392774,8686044
2023-04-20,46.2894401550293,46.36938633893449,45.96965197300667,46.2894401550293,7977756
2023-04-21,46.2894401550293,46.68917796735897,46.209493971124104,46.52928215314673,8163427
2023-04-24,46.4493408203125,46.5292870125671,46.12954915848965,46.289444989401076,4889491
2023-04-25,45.96965026855469,46.849068598110506,45.96965026855469,46.52928042794491,8521614
2023-04-26,46.20949935913086,46.36939174558462,45.64986911373817,46.36939174558462,14636029
2023-04-27,46.129547119140625,46.369389131703436,45.809758917857565,46.049600930420375,9615487
2023-04-28,47.168861389160156,47.48865303705578,46.529284986173046,46.60923117494592,19459629
2023-05-02,47.00896453857422,47.40869889080475,46.68917636750945,47.40869889080475,12503930
2023-05-03,46.84907531738281,47.00897114859934,46.60923329375913,46.84907531738281,7619022
2023-05-04,47.248809814453125,47.248809814453125,46.60922998144142,46.76912580129485,8834739
2023-05-05,47.248809814453125,47.328756001178846,47.08891399459971,47.16886018132543,5076472
2023-05-08,47.48865509033203,47.64854747479107,47.24881306724125,47.48865509033203,13253519
2023-05-09,47.568599700927734,47.64854589049908,47.32875768581159,47.64854589049908,11440375
2023-05-10,47.328758239746094,47.48865406716231,47.08891622182284,47.48865406716231,9851227
2023-05-11,47.568599700927734,47.80844171604388,47.32875768581159,47.72849552647253,15906309
2023-05-12,47.168861389160156,47.56859922582865,46.92902282284154,47.56859922582865,9368639
2023-05-15,47.48865509033203,47.56860128256155,47.00897104415047,47.16886342860951,13121904
2023-05-16,47.80843734741211,47.888383529678144,47.32875336101231,47.72849116514607,15214770
2023-05-17,48.128231048583984,48.20817724002882,47.64854700711063,47.728496644957644,23421824
2023-05-18,48.847755432128906,48.92770162082637,48.12822939464556,48.20817558334302,31435107
