Date,Adj Close,Close,High,Low,Open,Volume
2025-04-10,80.0999984741211,80.0999984741211,81.0,78.80000305175781,81.0,1224454
2025-04-11,82.69999694824219,82.69999694824219,83.9000015258789,75.0999984741211,77.69999694824219,1024000
2025-04-14,86.69999694824219,86.69999694824219,90.4000015258789,83.80000305175781,83.80000305175781,2312030
2025-04-15,95.30000305175781,95.30000305175781,95.30000305175781,87.9000015258789,87.9000015258789,3424296
2025-04-16,104.5,104.5,104.5,96.5,96.5,3415344
2025-04-17,108.5,108.5,112.5,94.0999984741211,101.0,13990631
2025-04-18,104.0,104.0,115.0,100.0,112.5,13157219
2025-04-21,103.0,103.0,111.0,102.0,107.5,4937815
2025-04-22,101.5,101.5,109.5,100.0,105.0,3300082
2025-04-23,108.5,108.5,109.0,102.5,106.5,2344574
2025-04-24,102.5,102.5,112.0,102.0,112.0,2613469
2025-04-25,102.5,102.5,108.5,102.5,105.5,1759256
2025-04-28,93.5,93.5,101.5,92.5999984741211,101.5,3391250
2025-04-29,91.69999694824219,91.69999694824219,94.5,90.0,94.0,3466253
2025-04-30,88.69999694824219,88.69999694824219,92.4000015258789,87.69999694824219,92.0999984741211,2249491
2025-05-02,88.5,88.5,93.9000015258789,88.30000305175781,90.0,1550135
2025-05-05,84.5,84.5,89.30000305175781,80.19999694824219,89.30000305175781,1975200
2025-05-06,77.9000015258789,77.9000015258789,85.4000015258789,77.69999694824219,84.0,2182806
2025-05-07,77.30000305175781,77.30000305175781,79.19999694824219,75.4000015258789,78.4000015258789,1860148
2025-05-08,82.5,82.5,83.0,76.30000305175781,78.0,1900985
2025-05-09,83.4000015258789,83.4000015258789,84.5999984741211,80.80000305175781,82.5999984741211,2096210
2025-05-12,87.0,87.0,87.0,83.0999984741211,84.69999694824219,2395082
2025-05-13,88.80000305175781,88.80000305175781,91.5,88.0999984741211,89.0,2026079
2025-05-14,88.0999984741211,88.0999984741211,89.5,87.19999694824219,89.0,632200
2025-05-15,82.9000015258789,82.9000015258789,87.80000305175781,82.30000305175781,87.5,983247
2025-05-16,82.5,82.5,84.5,82.0,82.9000015258789,998010
2025-05-19,83.4000015258789,83.4000015258789,87.4000015258789,82.5,83.0,1679410
2025-05-20,85.30000305175781,85.30000305175781,86.4000015258789,82.69999694824219,83.4000015258789,737750
2025-05-21,87.5,87.5,87.5,84.5,84.5,672065
