stock_id,Ticker SYMBOL,公司名稱,產業類別
3266,3266.TW,昇陽建設企業股份有限公司,14
3296,3296.TW,勝德國際研發股份有限公司,28
3305,3305.TW,昇貿科技股份有限公司,31
3308,3308.TW,聯德電子股份有限公司,28
3311,3311.TW,閎暉實業股份有限公司,27
3312,3312.TW,弘憶國際股份有限公司,29
3321,3321.TW,同泰電子科技股份有限公司,28
3338,3338.TW,泰碩電子股份有限公司,28
3346,3346.TW,麗清科技股份有限公司,12
3356,3356.TW,奇偶科技股份有限公司,26
3376,3376.TW,新日興股份有限公司,28
3380,3380.TW,明泰科技股份有限公司,27
3406,3406.TW,玉晶光電股份有限公司,26
3413,3413.TW,京鼎精密科技股份有限公司,24
3416,3416.TW,融程電訊股份有限公司,25
3419,3419.TW,譁裕實業股份有限公司,27
3432,3432.TW,台端興業股份有限公司,28
3437,3437.TW,榮創能源科技股份有限公司,26
3443,3443.TW,創意電子股份有限公司,24
3447,3447.TW,展達通訊股份有限公司,27
3450,3450.TW,聯鈞光電股份有限公司,24
3481,3481.TW,群創光電股份有限公司,26
3494,3494.TW,誠研科技股份有限公司,25
3501,3501.TW,維熹科技股份有限公司,28
3504,3504.TW,揚明光學股份有限公司,26
3515,3515.TW,華擎科技股份有限公司,25
3518,3518.TW,柏騰科技股份有限公司,31
3528,3528.TW,安馳科技股份有限公司,29
3530,3530.TW,晶相光電股份有限公司,24
3532,3532.TW,台塑勝高科技股份有限公司,24
3533,3533.TW,嘉澤端子工業股份有限公司,28
3535,3535.TW,晶彩科技股份有限公司,26
3543,3543.TW,州巧科技股份有限公司,26
3545,3545.TW,敦泰電子股份有限公司,24
3550,3550.TW,聯穎科技股份有限公司,28
3557,3557.TW,嘉威生活股份有限公司,38
3563,3563.TW,牧德科技股份有限公司,26
3576,3576.TW,聯合再生能源股份有限公司,26
3583,3583.TW,辛耘企業股份有限公司,24
3588,3588.TW,通嘉科技股份有限公司,24
3591,3591.TW,艾笛森光電股份有限公司,26
3592,3592.TW,瑞鼎科技股份有限公司,24
3593,3593.TW,力銘科技股份有限公司,28
3596,3596.TW,智易科技股份有限公司,27
3605,3605.TW,宏致電子股份有限公司,28
3607,3607.TW,谷崧精密工業股份有限公司,28
3617,3617.TW,碩天科技股份有限公司,31
3622,3622.TW,洋華光電股份有限公司,26
3645,3645.TW,達邁科技股份有限公司,28
3652,3652.TW,精聯電子股份有限公司,25
3653,3653.TW,健策精密工業股份有限公司,28
3661,3661.TW,世芯電子股份有限公司,24
3665,3665.TW,貿聯控股(BizLink Holding Inc.),31
3669,3669.TW,圓展科技股份有限公司,27
3673,3673.TW,"TPK Holding Co., Ltd.",26
3679,3679.TW,新至陞科技股份有限公司,28
3686,3686.TW,達能科技股份有限公司,24
3694,3694.TW,海華科技股份有限公司,27
3701,3701.TW,大眾全球投資控股股份有限公司,25
3702,3702.TW,大聯大控股股份有限公司,29
3703,3703.TW,欣陸投資控股股份有限公司,14
3704,3704.TW,合勤投資控股股份有限公司,27
3705,3705.TW,永信國際投資控股股份有限公司,22
3706,3706.TW,神達控股股份有限公司,25
3708,3708.TW,上緯國際投資控股股份有限公司,35
3711,3711.TW,日月光投資控股股份有限公司,24
3712,3712.TW,永崴投資控股股份有限公司,25
3714,3714.TW,富采控股股份有限公司,26
3715,3715.TW,定穎投資控股股份有限公司,28
3716,3716.TW,中化控股股份有限公司,22
3717,3717.TW,聯嘉光電投資控股股份有限公司,12
4104,4104.TW,佳醫健康事業股份有限公司,22
4106,4106.TW,雃博股份有限公司,22
4108,4108.TW,懷特生技新藥股份有限公司,22
4119,4119.TW,旭富製藥科技股份有限公司,22
4133,4133.TW,亞諾法生技股份有限公司,22
4137,4137.TW,麗豐股份有限公司,22
4142,4142.TW,國光生物科技股份有限公司,22
4148,4148.TW,全宇生技控股有限公司,22
4155,4155.TW,訊映光電股份有限公司,22
4164,4164.TW,承業生醫投資控股股份有限公司,22
4190,4190.TW,佐登妮絲集團股份有限公司,22
4306,4306.TW,炎洲股份有限公司,3
4414,4414.TW,如興股份有限公司,4
4426,4426.TW,利勤實業股份有限公司,4
4438,4438.TW,廣越企業股份有限公司,4
4439,4439.TW,冠星集團控股有限公司,4
4440,4440.TW,宜新實業股份有限公司,4
4441,4441.TW,振大環球股份有限公司,4
4526,4526.TW,東台精機股份有限公司,5
4532,4532.TW,瑞智精密股份有限公司,5
4536,4536.TW,拓凱實業股份有限公司,37
4540,4540.TW,全球傳動科技股份有限公司,5
4545,4545.TW,銘鈺精密工業股份有限公司,28
4551,4551.TW,智伸科技股份有限公司,12
4552,4552.TW,力達控股有限公司,5
4555,4555.TW,台灣氣立股份有限公司,5
4557,4557.TW,永新控股股份有限公司,12
4560,4560.TW,強信機械科技股份有限公司,5
4562,4562.TW,穎漢科技股份有限公司,5
4564,4564.TW,元翎精密工業股份有限公司,5
4566,4566.TW,時碩工業股份有限公司,5
4569,4569.TW,六方科技股份有限公司,12
4571,4571.TW,鈞興機電國際股份有限公司,5
4572,4572.TW,駐龍精密機械股份有限公司,5
4576,4576.TW,大銀微系統股份有限公司,5
4581,4581.TW,World Known MFG(Cayman)Limited,12
4583,4583.TW,台灣精銳科技股份有限公司,5
4585,4585.TW,達明機器人股份有限公司,31
4588,4588.TW,玖鼎電力資訊股份有限公司,31
4590,4590.TW,富田電機股份有限公司,5
4720,4720.TW,德淵企業股份有限公司,21
4722,4722.TW,國精化學股份有限公司,21
4736,4736.TW,泰博科技股份有限公司,22
4737,4737.TW,華廣生技股份有限公司,22
4739,4739.TW,康普材料科技股份有限公司,21
4746,4746.TW,台耀化學股份有限公司,22
4755,4755.TW,三福化工股份有限公司,21
4763,4763.TW,濟南大自然新材料股份有限公司,21
4764,4764.TW,雙鍵化工股份有限公司,21
4766,4766.TW,南寶樹脂化學工廠股份有限公司,21
4770,4770.TW,上品綜合工業股份有限公司,21
4771,4771.TW,望隼科技股份有限公司,22
4807,4807.TW,日成控股股份有限公司,18
4904,4904.TW,遠傳電信股份有限公司,27
4906,4906.TW,正文科技股份有限公司,27
4912,4912.TW,聯德控股股份有限公司,28
4915,4915.TW,致伸科技股份有限公司,28
4916,4916.TW,事欣科技股份有限公司,25
4919,4919.TW,新唐科技股份有限公司,24
4927,4927.TW,泰鼎國際股份有限公司,28
4930,4930.TW,燦星網通股份有限公司,6
4934,4934.TW,太極能源科技股份有限公司,26
4935,4935.TW,茂林光電科技(開曼)股份有限公司,26
4938,4938.TW,和碩聯合科技股份有限公司,25
4942,4942.TW,嘉彰股份有限公司,26
4943,4943.TW,開曼康而富控股股份有限公司,28
4949,4949.TW,有成精密股份有限公司,26
4952,4952.TW,凌通科技股份有限公司,24
4956,4956.TW,光鋐科技股份有限公司,26
4958,4958.TW,臻鼎科技控股股份有限公司,28
4960,4960.TW,誠美材料科技股份有限公司,26
4961,4961.TW,天鈺科技股份有限公司,24
4967,4967.TW,十銓科技股份有限公司,24
4968,4968.TW,立積電子股份有限公司,24
4976,4976.TW,佳凌科技股份有限公司,26
4977,4977.TW,眾達科技股份有限公司,27
4989,4989.TW,李長榮科技股份有限公司,28
4994,4994.TW,傳奇網路遊戲股份有限公司,30
4999,4999.TW,鑫禾科技股份有限公司,28
5007,5007.TW,三星科技股份有限公司,10
5203,5203.TW,訊連科技股份有限公司,30
5215,5215.TW,科嘉(開曼)股份有限公司,25
5222,5222.TW,全訊科技股份有限公司,24
5225,5225.TW,東科控股股份有限公司,31
5234,5234.TW,達興材料股份有限公司,26
5243,5243.TW,乙盛精密工業股份有限公司,26
5244,5244.TW,弘凱光電股份有限公司,26
5258,5258.TW,虹堡科技股份有限公司,25
5269,5269.TW,祥碩科技股份有限公司,24
5283,5283.TW,禾聯碩股份有限公司,6
5284,5284.TW,經寶精密控股股份有限公司,20
5285,5285.TW,界霖科技股份有限公司,24
5288,5288.TW,開曼商豐祥控股股份有限公司,5
5292,5292.TW,華懋科技股份有限公司,35
5306,5306.TW,桂盟國際股份有限公司,37
5388,5388.TW,中磊電子股份有限公司,27
5434,5434.TW,崇越科技股份有限公司,29
5469,5469.TW,瀚宇博德股份有限公司,28
5471,5471.TW,松翰科技股份有限公司,24
5484,5484.TW,慧友電子股份有限公司,26
5515,5515.TW,建國工程股份有限公司,14
5519,5519.TW,隆大營建事業股份有限公司,14
5521,5521.TW,工信工程股份有限公司,14
5522,5522.TW,遠雄建設事業股份有限公司,14
5525,5525.TW,順天建設股份有限公司,14
5531,5531.TW,鄉林建設事業股份有限公司,14
5533,5533.TW,皇鼎建設開發股份有限公司,14
5534,5534.TW,長虹建設股份有限公司,14
5538,5538.TW,開曼東明控股股份有限公司,10
5546,5546.TW,永固集團股份有限公司,14
5607,5607.TW,遠雄自貿港投資控股股份有限公司,15
5608,5608.TW,四維航業股份有限公司,15
5706,5706.TW,鳳凰國際旅行社股份有限公司,16
5871,5871.TW,中租控股股份有限公司,20
5876,5876.TW,上海商業儲蓄銀行股份有限公司,17
5880,5880.TW,合作金庫金融控股股份有限公司,17
5906,5906.TW,台南生活(開曼)股份有限公司,18
5907,5907.TW,Grand Ocean RetailGroupLimited,18
6005,6005.TW,群益金鼎證券股份有限公司,17
6024,6024.TW,群益期貨股份有限公司,17
6108,6108.TW,競國實業股份有限公司,28
6112,6112.TW,邁達特數位股份有限公司,30
6115,6115.TW,鎰勝工業股份有限公司,28
6116,6116.TW,瀚宇彩晶股份有限公司,26
6117,6117.TW,迎廣科技股份有限公司,25
6120,6120.TW,達運精密工業股份有限公司,26
6128,6128.TW,上福全球科技股份有限公司,25
6133,6133.TW,金橋科技股份有限公司,28
6136,6136.TW,富爾特科技股份有限公司,27
6139,6139.TW,亞翔工程股份有限公司,31
6141,6141.TW,柏承科技股份有限公司,28
6142,6142.TW,友勁科技股份有限公司,27
6152,6152.TW,百一電子股份有限公司,27
6153,6153.TW,嘉聯益科技股份有限公司,28
6155,6155.TW,鈞寶電子工業股份有限公司,28
6164,6164.TW,華興電子工業股份有限公司,26
6165,6165.TW,浪凡網路科技股份有限公司,36
6166,6166.TW,凌華科技股份有限公司,25
6168,6168.TW,宏齊科技股份有限公司,26
6176,6176.TW,瑞儀光電股份有限公司,26
6177,6177.TW,達麗建設事業股份有限公司,14
6183,6183.TW,關貿網路股份有限公司,30
6184,6184.TW,大豐有線電視股份有限公司,20
6189,6189.TW,豐藝電子股份有限公司,29
6191,6191.TW,精成科技股份有限公司,28
6192,6192.TW,巨路國際股份有限公司,31
6196,6196.TW,帆宣系統科技股份有限公司,31
6197,6197.TW,佳必琪國際股份有限公司,28
6201,6201.TW,亞弘電科技股份有限公司,31
6202,6202.TW,盛群半導體股份有限公司,24
6205,6205.TW,詮欣股份有限公司,28
6206,6206.TW,飛捷科技股份有限公司,25
6209,6209.TW,今國光學工業股份有限公司,26
6213,6213.TW,聯茂電子股份有限公司,28
6214,6214.TW,精誠資訊股份有限公司,30
6215,6215.TW,和椿科技股份有限公司,31
6216,6216.TW,居易科技股份有限公司,27
6224,6224.TW,聚鼎科技股份有限公司,28
6225,6225.TW,天瀚科技股份有限公司,26
6226,6226.TW,光鼎電子股份有限公司,26
6230,6230.TW,尼得科超眾科技股份有限公司,25
6235,6235.TW,華孚科技股份有限公司,25
6239,6239.TW,力成科技股份有限公司,24
6243,6243.TW,迅杰科技股份有限公司,24
6257,6257.TW,矽格股份有限公司,24
6269,6269.TW,台郡科技股份有限公司,28
6271,6271.TW,同欣電子工業股份有限公司,24
6272,6272.TW,驊陞科技股份有限公司,28
6277,6277.TW,宏正自動科技股份有限公司,25
6278,6278.TW,台灣表面黏著科技股份有限公司,26
6281,6281.TW,全國電子股份有限公司,29
6282,6282.TW,康舒科技股份有限公司,28
6283,6283.TW,淳安電子股份有限公司,31
6285,6285.TW,啟碁科技股份有限公司,27
6405,6405.TW,悅城科技股份有限公司,26
6409,6409.TW,旭隼科技股份有限公司,31
6412,6412.TW,群光電能科技股份有限公司,28
6414,6414.TW,樺漢科技股份有限公司,25
6415,6415.TW,矽力杰股份有限公司,24
6416,6416.TW,瑞祺電通股份有限公司,27
6426,6426.TW,統新光訊股份有限公司,27
6431,6431.TW,光麗生技控股股份有限公司,22
6438,6438.TW,迅得機械股份有限公司,31
6442,6442.TW,光紅建聖股份有限公司,27
6443,6443.TW,元晶太陽能科技股份有限公司,26
6446,6446.TW,藥華醫藥股份有限公司,22
6449,6449.TW,鈺邦科技股份有限公司,28
6451,6451.TW,訊芯科技控股股份有限公司,24
6456,6456.TW,GIS Holding Limited,26
6464,6464.TW,台灣數位光訊科技股份有限公司,20
6472,6472.TW,保瑞藥業股份有限公司,22
6477,6477.TW,安集科技股份有限公司,26
6491,6491.TW,晶碩光學股份有限公司,22
6504,6504.TW,南六企業股份有限公司,20
6505,6505.TW,台塑石化股份有限公司,23
6515,6515.TW,穎崴科技股份有限公司,24
6525,6525.TW,捷敏股份有限公司,24
6526,6526.TW,達發科技股份有限公司,24
6531,6531.TW,愛普科技股份有限公司,24
6533,6533.TW,晶心科技股份有限公司,24
6534,6534.TW,正瀚生技股份有限公司,22
6541,6541.TW,泰福生技股份有限公司,22
6550,6550.TW,北極星藥業集團股份有限公司,22
6552,6552.TW,易華電子股份有限公司,24
6558,6558.TW,興能高科技股份有限公司,31
6573,6573.TW,虹揚發展科技股份有限公司,24
6579,6579.TW,研揚科技股份有限公司,25
6581,6581.TW,台灣鋼聯股份有限公司,35
6582,6582.TW,申豐特用應材股份有限公司,11
6585,6585.TW,鼎基先進材料股份有限公司,20
6589,6589.TW,台康生技股份有限公司,22
6591,6591.TW,動力科技股份有限公司,25
6592,6592.TW,和潤企業股份有限公司,20
6598,6598.TW,Applied BioCode Corporation,22
6605,6605.TW,帝寶工業股份有限公司,12
6606,6606.TW,建德工業股份有限公司,5
6614,6614.TW,資拓宏宇國際股份有限公司,36
6625,6625.TW,必應創造股份有限公司,20
6641,6641.TW,基士德科技股份有限公司,35
6645,6645.TW,金萬林企業股份有限公司,22
6655,6655.TW,科定企業股份有限公司,20
6657,6657.TW,華安醫學股份有限公司,22
6658,6658.TW,聯策科技股份有限公司,31
6666,6666.TW,羅麗芬控股股份有限公司,22
6668,6668.TW,中揚光電股份有限公司,26
6669,6669.TW,緯穎科技服務股份有限公司,25
6670,6670.TW,復盛應用科技股份有限公司,37
6671,6671.TW,三能集團控股股份有限公司,38
6672,6672.TW,騰輝電子國際集團股份有限公司,28
6674,6674.TW,鋐寶科技股份有限公司,27
6689,6689.TW,伊雲谷數位科技股份有限公司,36
6691,6691.TW,洋基工程股份有限公司,31
6695,6695.TW,芯鼎科技股份有限公司,24
6698,6698.TW,旭暉應用材料股份有限公司,31
6706,6706.TW,惠特科技股份有限公司,26
6715,6715.TW,嘉基科技股份有限公司,28
6719,6719.TW,力智電子股份有限公司,24
6722,6722.TW,輝創電子股份有限公司,31
6742,6742.TW,澤米科技股份有限公司,26
6743,6743.TW,安普新股份有限公司,31
6753,6753.TW,龍德造船工業股份有限公司,15
6754,6754.TW,匯僑室內裝修設計股份有限公司,38
6756,6756.TW,威鋒電子股份有限公司,24
6757,6757.TW,台灣虎航股份有限公司,15
6768,6768.TW,志強國際企業股份有限公司,37
6770,6770.TW,力晶積成電子製造股份有限公司,24
6771,6771.TW,平和環保科技股份有限公司,35
6776,6776.TW,展碁國際股份有限公司,29
6781,6781.TW,"AES Holding Co., Ltd.",28
6782,6782.TW,視陽光學股份有限公司,22
6789,6789.TW,采鈺科技股份有限公司,24
6790,6790.TW,永豐餘消費品實業股份有限公司,9
6792,6792.TW,詠業科技股份有限公司,27
6794,6794.TW,向榮生醫科技股份有限公司,22
6796,6796.TW,晉弘科技股份有限公司,22
6799,6799.TW,來頡科技股份有限公司,24
6805,6805.TW,富世達股份有限公司,28
6806,6806.TW,森崴能源股份有限公司,35
6807,6807.TW,峰源集團股份有限公司,38
6830,6830.TW,汎銓科技股份有限公司,31
6831,6831.TW,邁&#33834;科技股份有限公司,25
6834,6834.TW,天二科技股份有限公司,28
6835,6835.TW,圓裕企業股份有限公司,28
6838,6838.TW,台新藥股份有限公司,22
6854,6854.TW,PlayNitride Inc.,24
6861,6861.TW,睿生光電股份有限公司,22
6862,6862.TW,三集瑞科技國際集團股份有限公司,28
6863,6863.TW,Arizon RFID Technology,27
6869,6869.TW,雲豹能源科技股份有限公司,35
6873,6873.TW,泓德能源科技股份有限公司,35
6885,6885.TW,全福生物科技股份有限公司,22
6887,6887.TW,寶綠特資源再生工程股份有限公司,35
6890,6890.TW,來億興業股份有限公司,37
6901,6901.TW,鑽石生技投資股份有限公司,20
6902,6902.TW,走著瞧股份有限公司,36
6906,6906.TW,現觀科技股份有限公司,36
6908,6908.TW,宏碁遊戲股份有限公司,29
6909,6909.TW,創控科技股份有限公司,24
6914,6914.TW,阜爾運通股份有限公司,20
6916,6916.TW,華凌光電股份有限公司,26
6918,6918.TW,愛派司生技股份有限公司,22
6919,6919.TW,康霈生技股份有限公司,22
6921,6921.TW,嘉雨思科技股份有限公司,24
6923,6923.TW,中台資源科技股份有限公司,35
6924,6924.TW,榮惠集團(開曼)股份有限公司,28
6928,6928.TW,攸泰科技股份有限公司,25
6931,6931.TW,青松健康股份有限公司,22
6933,6933.TW,艾瑪斯科技控股股份有限公司,25
6934,6934.TW,心誠鎂行動醫電股份有限公司,22
6936,6936.TW,永鴻國際生技股份有限公司,22
6937,6937.TW,天虹科技股份有限公司,24
6944,6944.TW,兆聯實業股份有限公司,35
6949,6949.TW,沛爾生技醫藥股份有限公司,22
6951,6951.TW,青新環境工程股份有限公司,35
6952,6952.TW,大武山牧場科技股份有限公司,20
6955,6955.TW,邦睿生技股份有限公司,22
6957,6957.TW,裕慶金屬股份有限公司,20
6958,6958.TW,日盛台駿國際租賃股份有限公司,20
6962,6962.TW,ITH Corporation,24
6965,6965.TW,中傑投資控股股份有限公司,37
6969,6969.TW,成信實業股份有限公司,35
6988,6988.TW,威力暘電子股份有限公司,12
6994,6994.TW,富威電力股份有限公司,35
7610,7610.TW,聯友金屬科技股份有限公司,35
7631,7631.TW,聚賢研發股份有限公司,31
7705,7705.TW,三商餐飲股份有限公司,16
7711,7711.TW,永擎電子股份有限公司,25
7721,7721.TW,微程式資訊股份有限公司,36
7722,7722.TW,連加網路商業股份有限公司,36
7730,7730.TW,暉盛科技股份有限公司,24
7732,7732.TW,金興精密工業股份有限公司,12
7736,7736.TW,虎山實業股份有限公司,12
7740,7740.TW,熙特爾新能源股份有限公司,35
7749,7749.TW,意騰科技股份有限公司,24
7750,7750.TW,新代科技股份有限公司,5
7765,7765.TW,中華資安國際股份有限公司,36
7769,7769.TW,鴻勁精密股份有限公司,24
7780,7780.TW,大研生醫國際股份有限公司,2
7786,7786.TW,東方風能科技股份有限公司,35
7788,7788.TW,松川精密股份有限公司,28
7791,7791.TW,皇家可口股份有限公司,2
7795,7795.TW,長廣精機股份有限公司,28
7799,7799.TW,禾榮科技股份有限公司,22
7822,7822.TW,倍利科技股份有限公司,24
7823,7823.TW,奧義賽博科技股份有限公司,36
8011,8011.TW,台通光電股份有限公司,27
8016,8016.TW,矽創電子股份有限公司,24
8021,8021.TW,尖點科技股份有限公司,31
8028,8028.TW,昇陽國際半導體股份有限公司,24
8033,8033.TW,雷虎科技股份有限公司,20
8039,8039.TW,台虹科技股份有限公司,28
8045,8045.TW,達運光電股份有限公司,27
8046,8046.TW,南亞電路板股份有限公司,28
8070,8070.TW,長華電材股份有限公司,29
8072,8072.TW,陞泰科技股份有限公司,29
8081,8081.TW,致新科技股份有限公司,24
8101,8101.TW,華冠通訊股份有限公司,27
8103,8103.TW,瀚荃股份有限公司,28
8104,8104.TW,錸寶科技股份有限公司,26
8105,8105.TW,凌巨科技股份有限公司,26
8110,8110.TW,華東科技股份有限公司,24
8112,8112.TW,至上電子股份有限公司,29
8114,8114.TW,振樺電子股份有限公司,25
8131,8131.TW,福懋科技股份有限公司,24
8150,8150.TW,南茂科技股份有限公司,24
8162,8162.TW,微矽電子股份有限公司,24
8163,8163.TW,達方電子股份有限公司,25
8201,8201.TW,無敵科技股份有限公司,31
8210,8210.TW,勤誠興業股份有限公司,25
8213,8213.TW,志超科技股份有限公司,28
8215,8215.TW,明基材料股份有限公司,26
8222,8222.TW,寶一科技股份有限公司,5
8249,8249.TW,菱光科技股份有限公司,28
8261,8261.TW,富鼎先進電子股份有限公司,24
8271,8271.TW,宇瞻科技股份有限公司,24
8341,8341.TW,日友環保科技股份有限公司,35
8367,8367.TW,建新國際股份有限公司,15
8374,8374.TW,羅昇企業股份有限公司,5
8404,8404.TW,百和興業股份有限公司(開曼),20
8411,8411.TW,福貞控股股份有限公司,20
8422,8422.TW,可寧衛股份有限公司,35
8429,8429.TW,金麗集團控股有限公司,18
8438,8438.TW,昶昕實業股份有限公司,35
8442,8442.TW,威宏控股股份有限公司,20
8443,8443.TW,阿瘦實業股份有限公司,18
8454,8454.TW,富邦媒體科技股份有限公司,36
8462,8462.TW,柏文健康事業股份有限公司,37
8463,8463.TW,潤泰精密材料股份有限公司,20
8464,8464.TW,億豐綜合工業股份有限公司,38
8466,8466.TW,美吉吉國際股份有限公司,20
8467,8467.TW,波力環球企業股份有限公司,37
8473,8473.TW,山林水環境工程股份有限公司,35
8476,8476.TW,台境企業股份有限公司,35
8478,8478.TW,東哥企業股份有限公司,37
8481,8481.TW,政伸企業股份有限公司,20
8482,8482.TW,商億全球控股有限公司,38
8487,8487.TW,愛爾達科技股份有限公司,36
8488,8488.TW,吉源控股股份有限公司,20
8499,8499.TW,鼎炫投資控股股份有限公司,31
8926,8926.TW,台灣汽電共生股份有限公司,23
8940,8940.TW,新天地國際實業股份有限公司,16
8996,8996.TW,高力熱處理工業股份有限公司,5
9103,9103.TW,美德向邦醫療國際股份有限公司,91
9105,9105.TW,泰金寶科技股份有限公司,91
9110,9110.TW,越南製造加工出口控股有限公司,91
9136,9136.TW,巨騰國際控股有限公司,91
9802,9802.TW,鈺齊國際股份有限公司,37
9902,9902.TW,台火開發股份有限公司,20
9904,9904.TW,寶成工業股份有限公司,37
9905,9905.TW,大華金屬工業股份有限公司,20
9906,9906.TW,欣巴巴事業股份有限公司,14
9907,9907.TW,統一實業股份有限公司,20
9908,9908.TW,大台北區瓦斯股份有限公司,23
9910,9910.TW,豐泰企業股份有限公司,37
9911,9911.TW,台灣櫻花股份有限公司,38
9912,9912.TW,偉聯科技股份有限公司,25
9914,9914.TW,美利達工業股份有限公司,37
9917,9917.TW,中興保全科技股份有限公司,20
9918,9918.TW,欣欣天然氣股份有限公司,23
9919,9919.TW,康那香企業股份有限公司,20
9921,9921.TW,巨大機械工業股份有限公司,37
9924,9924.TW,台灣福興工業股份有限公司,38
9925,9925.TW,台灣新光保全股份有限公司,20
9926,9926.TW,新海瓦斯股份有限公司,23
9927,9927.TW,泰銘實業股份有限公司,20
9928,9928.TW,中國電視事業股份有限公司,20
9929,9929.TW,秋雨創新股份有限公司,20
9930,9930.TW,中聯資源股份有限公司,35
9931,9931.TW,欣高石油氣股份有限公司,23
9933,9933.TW,中鼎工程股份有限公司,20
9934,9934.TW,成霖企業股份有限公司,38
9935,9935.TW,慶豐富實業股份有限公司,38
9937,9937.TW,全國加油站股份有限公司,23
9938,9938.TW,台灣百和工業股份有限公司,20
9939,9939.TW,宏全國際股份有限公司,20
9940,9940.TW,信義房屋股份有限公司,20
9941,9941.TW,裕融企業股份有限公司,20
9942,9942.TW,茂順密封元件科技股份有限公司,20
9943,9943.TW,好樂迪股份有限公司,16
9944,9944.TW,新麗企業股份有限公司,20
9945,9945.TW,潤泰創新國際股份有限公司,20
9946,9946.TW,三發地產股份有限公司,14
9955,9955.TW,佳龍科技工程股份有限公司,35
9958,9958.TW,世紀鋼鐵結構股份有限公司,10
